Title,Author,Publication Year
Trennen und Verbinden : soziologische Untersuchungen zur Theorie des Gedächtnisses / Marco Schmitt,"Schmitt, Marco [Verfasser]",2009
"Was tun, Herr Luhmann? : vorletzte Gespräche mit Niklas Luhmann / Wolfgang Hagen (Hg.). Dirk Baecker ...","Luhmann, Niklas [Mitwirkender]; Hagen, Wolfgang [Herausgeber]",2009
A tömegmédia valósága / Niklas Luhmann. [Ford. Berényi Gábor]. Alkalmazott Kommunikációtudományi Intézet,"Luhmann, Niklas [Verfasser]",2008
Die Karriere der Idee eines wahren Gottes : Christlicher Monotheismus und funktionale Differenzierung nach der Religionssoziologie Niklas Luhmanns / Björn Hawlitschka,"Hawlitschka, Björn [Verfasser]",2008
Die Karriere der Idee eines wahren Gottes : christlicher Monotheismus und funktionale Differenzierung nach der Religionssoziologie Niklas Luhmanns  / Björn Hawlitschka,"Hawlitschka, Björn [Verfasser]",2008
Die Moral der Gesellschaft / Niklas Luhmann. Hrsg. von Detlef Horster,"Luhmann, Niklas [Verfasser]; Horster, Detlef [Herausgeber]",2008
El amor como pasión : la codificación de la intimidad = Liebe als Passion <span.>,"Luhmann, Niklas [Verfasser]; Verdú, Vicente [Mitwirkender]; Adsuar Ortega, Joaquín [Mitwirkender]",2008
Ideenevolution : Beiträge zur Wissenssoziologie / Niklas Luhmann. Hrsg. von André Kieserling,"Luhmann, Niklas [Verfasser]; Kieserling, André [Herausgeber]",2008
Liebe : eine Übung / Niklas Luhmann. Hrsg. von Andre Kieserling,"Luhmann, Niklas [Verfasser]",2008
Luhmann / von Dietmar Gensicke,"Gensicke, Dietmar [Verfasser]",2008
Luhmann : eine kurze Einführung / Sprecher: Frank Arnold,"Arnold, Frank [Mitwirkender]",2008
Ökologische Kommunikation : kann die moderne Gesellschaft sich auf ökologische Gefährdungen einstellen? / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2008
"Orte der Freundschaft : Niklas Luhmann und das ""Das Meer in mir"" / Catrin Kersten","Kersten, Catrin [Verfasser]",2008
Paradoxien kirchlicher Organisation : Niklas Luhmanns frühe Kirchensoziologie und die aktuelle Reform der evangelischen Kirche / hrsg. von Jan Hermelink und Gerhard Wegner,"Hermelink, Jan [Herausgeber]",2008
Passagen der Pädagogik : Zur Fassung des pädagogischen Moments im Anschluss an Niklas Luhmann und Gilles Deleuze / Werner Friedrichs,"Friedrichs, Werner [Verfasser]",2008
Passagen der Pädagogik : zur Fassung des pädagogischen Moments im Anschluss an Niklas Luhmann und Gilles Deleuze / Werner Friedrichs,"Friedrichs, Werner [Verfasser]",2008
Rechtssoziologie / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2008
Schriften zu Kunst und Literatur / Niklas Luhmann. Hrsg. von Niels Werber,"Luhmann, Niklas [Verfasser]; Werber, Niels [Herausgeber]",2008
She hui de jing ji = Die Wirtschaft der Gesellschaft / N. Lu man zhu. Yu Rui xian ; Zheng Yi qian yi,"Luhmann, Niklas [Verfasser]",2008
6. Die Soziologie und der Mensch,,2008
Systemtheorie der Demokratie : Begriffe und Strukturen im Werk Luhmanns / Edwin Czerwick,"Czerwick, Edwin [Verfasser]",2008
"""Tragic choices"" : Luhmann on law and states of exception / William Rasch (ed.)","Luhmann, Niklas [Mitwirkender]; Rasch, William [Herausgeber]",2008
"Văvedenie v sistem nata teorija / Niklas Luman. [Nina Nikolova ; Marina Ljakova, prevod]","Luhmann, Niklas [Verfasser]",2008
Ausdifferenzierung und Steuerung bei Organisationen : eine Problembestimmung aus systemtheoretischer Perspektive / Philipp Andreas Männle,"Männle, Philipp [Verfasser]",2007
Das Populäre der Gesellschaft : Systemtheorie und Populärkultur / Christian Huck ; Carsten Zorn (Hrsg.),"Huck, Christian [Herausgeber]",2007
Der Krieg als autopoietisches System : die Kriege der Gegenwart und Niklas Luhmanns Systemtheorie / Krzysztof C. Matuszek. Mit Geleitw. von Herfried Münkler und Miłowit Kuniński,"Matuszek, Krzysztof C. [Verfasser]",2007
Die Grenzen der Kunst : Luhmanns gelehrte Poesie / Markus Koller,"Koller, Markus [Verfasser]",2007
Die Staaten der Weltgesellschaft : Niklas Luhmanns Staatsverständnis,"Neves, Marcelo [Herausgeber]; Voigt, Rüdiger [Herausgeber]",2007
Die Staaten der Weltgesellschaft : Niklas Luhmanns Staatsverständnis / Marcelo Neves/Rüdiger Voigt (Hrsg.),"Neves, Marcelo [Herausgeber]",2007
Die Visualität der Teilsysteme : Intersubjektivität der Wahrnehmung visueller Symbole am Beispiel einer TATORT-Filmreihe / Ulrich Rudolph,"Rudolph, Ulrich [Verfasser]",2007
Fukushi kokka ni okeru seiji riron / Niklas Luhmann ; Tokuyasu Akira,"Luhmann, Niklas, 1927-1998 [Verfasser]; Tokuyasu, Akira, 1956- [Sonstige]",2007
"Grundlagen der systemischen Prävention : ein Theoriebuch für Lehre und Praxis / Martin Hafen. [In Kooperation mit: Interact, Hochschule Luzern, Soziale Arbeit]","Hafen, Martin [Verfasser]",2007
"Historiker, Max Weber und Niklas Luhmann : zum schwierigen (aber möglicherweise produktiven) Verhältnis von Geschichtswissenschaft und Systemtheorie / Rudolf Schlögl","Schlögl, Rudolf [Verfasser]",2007
"""Ich hatte keinen Sex mit Monica Lewinsky!"" : Luhmannsche Alltagsbetrachtungen / Detlef Krause","Krause, Detlef [Verfasser]",2007
Indføring i systemteorien / Niklas Luhmann. Overs.: Bjørn Christensen. Red. og inholdsmaessig bearb.: Claus Madsen,"Luhmann, Niklas [Verfasser]; Madsen, Claus [Mitwirkender]",2007
Kritik am Integrationsparadigma im 'Behindertenbereich' : von der Notwendigkeit soziologischer Theoriebildung / von Karsten Exner,"Exner, Karsten [Verfasser]",2007
La religión de la sociedad / Niklas Luhmann. Ed. de André Kieserling. Trad. de Luciano Elizaincín,"Luhmann, Niklas [Verfasser]",2007
La sociedad de la sociedad / Niklas Luhmann. [Trad.: Javier Torres Nafarrate ...]. Universidad Iberoamericana ...,"Luhmann, Niklas [Verfasser]",2007
Politische Planung : Aufsätze zur Soziologie von Politik und Verwaltung / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2007
2,,2007
[Luhmann] ; Shakai shisutemu riron / Nikorasu Rūman,"Luhmann, Niklas [Verfasser]",2007
Social'nye sistemy : očerk obščej teorii / Niklas Luman. Per. s nemeckogo I. D. Gazieva. Pod red. N. A. Golovina,"Luhmann, Niklas [Verfasser]",2007
Sovranità in frammenti : la semantica del potere in Michel Foucault e Niklas Luhmann / Ernesto De Cristofaro,"De Cristofaro, Ernesto [Verfasser]",2007
Systemtheorie des Rechts : Die Rechtstheorie Niklas Luhmanns / Thomas Huber,"Huber, Thomas [Verfasser]",2007
Systemtheorie des Rechts : die Rechtstheorie Niklas Luhmanns / Thomas Huber,"Huber, Thomas [Verfasser]",2007
Systemy społeczne : zarys ogólnej teorii / Niklas Luhmann. Tłum. Michał Kaczmarczyk,"Luhmann, Niklas [Verfasser]",2007
[Luhmann] ; Vvedenie v sistemnuju teoriju / Niklas Luman ; per. s nem. K. Timofeevoj,"Luhmann, Niklas [Verfasser]",2007
"Zehn Jahre danach : Niklas Luhmanns ""Die Gesellschaft der Gesellschaft"" / Dirk Baecker ... (Hg.)","Baecker, Dirk [Herausgeber]",2007
Zwischen Erziehung und Religion : religionspädagogische Perspektiven nach Niklas Luhmann / Gerhard Büttner ... (Hg.),"Büttner, Gerhard [Herausgeber]",2007
Amore come passione / Niklas Luhmann. [Trad. dal tedesco di Maria Sinatra],"Luhmann, Niklas [Verfasser]",2006
Amore come passione / Niklas Luhmann. [Trad. dal tedesco di Maria Sinatra],"Luhmann, Niklas [Verfasser]",2006
Beobachtungen der Moderne / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2006
Burudyū-to-Rūman : riron-hikaku-no-kokoromi = Bourdieu und Luhmann : ein Theorienvergleich / Arumin Nasehi ; Geruto Noruman hen,"Nassehi, Armin [Herausgeber]",2006
Da zhong mei ti de shi zai / Ni ke la si Lu man zhu. Hu Yu xiang ; Chen Yi chun yi. Lu Gui xian shen ding,"Luhmann, Niklas [Verfasser]",2006
Das Kind als Medium der Erziehung / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2006
Die Begründung der Menschenrechte bei Luhmann : vom Mangel an Würde zur Würde des Mangels / Andreas Noll,"Noll, Andreas [Verfasser]",2006
Gesundheit als System : systemtheoretische Beobachtungen des Gesundheitswesens / Jost Bauch (Hrsg.). Mit Beitr. von: Jost Bauch ...,"Bauch, Jost [Herausgeber]",2006
Inklusion - Exklusion : Darstellung einer systemtheoretischen Differenz und ihre Anwendung auf illegale Migration / Thomas Wagner,"Wagner, Thomas [Verfasser]",2006
"Inklusion, Exklusion : Entwicklungen und Probleme einer systemtheoretischen Unterscheidung / Sina Farzin","Farzin, Sina [Verfasser]",2006
Integrative Sozialtheorie? : Esser - Luhmann - Weber / Rainer Greshoff ; Uwe Schimank (Hrsg.),"Greshoff, Rainer [Herausgeber]",2006
La confiance : un mécanisme de réduction de la complexité sociale / Niklas Luhmann. Trad. de l'allemand par Stéphane Bouchard. Introd. à l'edition française par Lukas K. Sosoe,"Luhmann, Niklas [Verfasser]",2006
Luhmann explained : from souls to systems / Hans-Georg Moeller,"Möller, Hans-Georg [Verfasser]",2006
Luhmann for begyndere / Christian Schuldt. Overs. af Bjørn Christensen,"Schuldt, Christian [Verfasser]",2006
Luhmann und die Theologie / hrsg. von Günter Thomas und Andreas Schüle,"Thomas, Günter [Herausgeber]",2006
Luhmann und Husserl : Systemtheorie im Verhältnis zur Phänomenologie / Sven-Eric Knudsen,"Knudsen, Sven Erik [Verfasser]",2006
"Luhmann's ""social systems"" theory: preliminary fragments for a theory of translation / Hans J. Vermeer","Vermeer, Hans J. [Verfasser]",2006
4. Differenciacija / [per. s nemeckogo B. Skuratova],,2006
Organisation und Entscheidung / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2006
Phänomenologie und Systemtheorie / hrsg. von Jaromir Brejdak ...,"Brejdak, Jaromir [Herausgeber]",2006
"Religionspädagogik mit Luhmann : wissenschaftstheoretische, systemtheoretische Zugänge zur Theologie und Pragmatik des Fachs / Matthias Gronover","Gronover, Matthias [Verfasser]",2006
Resonanzen für Geschichte : Niklas Luhmanns Systemtheorie aus geschichtswissenschaftlicher Perspektive / Frank Buskotte,"Buskotte, Frank [Verfasser]",2006
Rūman hō to seigi no paradokusu : 12tōme no rakuda no henkan o megutte / G. Toipunā hen. Hijikata Tōru kenʹyaku,"Teubner, Gunther [Herausgeber]",2006
Samfundets uddannelsessystem / Niklas Luhmann. Overs. af Nils Mortensen,"Luhmann, Niklas [Verfasser]",2006
Sociální systémy : nárys obecné teorie / Niklas Luhmann. [Z německého orig. přel. Pavel Váňa]. Centrum pro Studium Demokracie a Kultury,"Luhmann, Niklas [Verfasser]",2006
Sociología del riesgo / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2006
Soziologische Aufklärung 1-6 : Sonderedition / Niklas Luhmann,"Luhmann, Niklas",2006
Systemtheorie / Christian Schuldt,"Schuldt, Christian [Verfasser]",2006
Zwischen Notwendigkeit und Kontingenz : theoretische Selbstbeobachtung der Soziologie / Jorge Galindo,"Galindo, Jorge [Verfasser]",2006
"Confianza / Niklas Luhmann. Introd. de Darío Rodríguez Mansilla. [Trad.: Amada Flores, de la ed. inglesa, corr. y cotejada con el orig. alemán por Darío Rodríguez Mansilla]. Universidad Iberoamericana ; [Instituto de Sociología de la Pontificia Universidad Católica de Chile, Santiago]","Luhmann, Niklas [Verfasser]",2005
Die flüchtige Wahrheit der Kunst : Ästhetik nach Luhmann / Harry Lehmann,"Lehmann, Harry [Verfasser]",2005
Dui xian dai de guan cha / Ni ke la si Lu man zhu. Lu Gui xian yi,"Luhmann, Niklas [Verfasser]",2005
Einführung in die Theorie der Gesellschaft / Niklas Luhmann. Dirk Baecker (Hrsg.),"Luhmann, Niklas [Verfasser]",2005
Einführung in die Theorie der Gesellschaft / Niklas Luhmann. Dirk Baecker (Hrsg.),"Luhmann, Niklas [Verfasser]; Baecker, Dirk [Herausgeber]",2005
"El arte de la sociedad / Niklas Luhmann. [Trad.: Javier Torres Nafarrate con la colab. de Brunhilde Erker ... Universidad Iberoamericana, Biblioteca Francisco Xavier Clavigero]","Luhmann, Niklas [Verfasser]",2005
"El derecho de la sociedad / Niklas Luhmann. [Trad.: Javier Torres Nafarrate, con la colab. de Brunhilde Erker ...]. Universidad Iberoamericana, [Biblioteca Francisco Xavier Clavigero]","Luhmann, Niklas [Verfasser]",2005
Evolution und sozialer Wandel : Neodarwinistische Mechanismen bei W.G. Runciman / Christian Schmidt-Wellenburg,"Schmidt-Wellenburg, Christian [Verfasser]",2005
Evolution und sozialer Wandel : neodarwinistische Mechanismen bei W.G. Runciman und N. Luhmann / Christian Schmidt-Wellenburg,"Schmidt-Wellenburg, Christian [Verfasser]",2005
Förtroende : en mekanism för reduktion av social komplexitet / Niklas Luhmann. Övers.: Eva Backelin. Efterskrift: Harald Grimen,"Luhmann, Niklas [Verfasser]",2005
Funktionssysteme der Gesellschaft : Beiträge zur Systemtheorie von Niklas Luhmann / Gunter Runkel ; Günter Burkart (Hrsg.),"Runkel, Gunter [Herausgeber]",2005
Funktionssysteme der Gesellschaft : Beiträge zur Systemtheorie von Niklas Luhmann,,2005
Il paradigma perduto / Niklas Luhmann. A cura di Gianluca Bonaiuti. Trad. di Silvia Rodeschini,"Luhmann, Niklas [Verfasser]",2005
Jenseits von Kuhschnappel : Individualität und Religion in Jean Pauls Siebenkäs ; eine systemtheoretische Analyse / Andrea Ring,"Ring, Andrea [Verfasser]",2005
Jōnetsu-toshite-no-ai : shinmitsusa-no-kōdoka / Nikurasu Rūman cho. Satō Tsutomu ; Muranaka Tomoko yaku,"Luhmann, Niklas [Verfasser]",2005
Luhmann-Lexikon : eine Einführung in das Gesamtwerk von Niklas Luhmann ; mit über 600 Lexikoneinträgen einschließlich detaillierter Quellenangaben / Detlef Krause,"Krause, Detlef [Verfasser]",2005
Niklas Luhmann / Detlef Horster,"Horster, Detlef [Verfasser]",2005
Niklas Luhmanns Systemtheorie interkulturell gelesen / von Jan D. Reinhardt,"Reinhardt, Jan D. [Verfasser]",2005
O pensamento de Niklas Luhmann / Universidade da Beira Interior. José Manuel Santos. [Trad.: Artur Morão],"Luhmann, Niklas [Mitwirkender]; Santos, José Manuel [Herausgeber]",2005
2. Media kommunikacii / [per. s nemeckogo A. Gluchov ; O. Nikiforov],,2005
3. Ėvoljucija / [per. s nemeckogo A. Antonovskij],,2005
"Poder / Niklas Luhmann. Introd. de Darío Rodríguez Mansilla. [Trad.: Luz Mónica Talbot, de la ed. inglesa, corr. y cotejada con el orig. alemán por Darío Rodríguez Mansilla]. Universidad Iberoamericana ; [Instituto de Sociología de la Pontificia Universidad Católica de Chile, Santiago]","Luhmann, Niklas [Verfasser]",2005
"Política y derecho : Unger, Luhmann y Habermas / Santiago Carassale. FLACSO, México","Carassale, Santiago [Verfasser]",2005
Quan li / Ni ke la si Lu man zhu. Qu Tie peng yi,"Luhmann, Niklas [Verfasser]",2005
Recht und Liebe als symbolisch generalisierte Kommunikationsmedien in den Texten Heinrich von Kleists / Karin Ockert,"Ockert, Karin [Verfasser]",2005
Religion und Politik : fundamentaltheologischer Blick auf aktuelle deutschsprachige Theoriekontexte unter besonderer Berücksichtigung der Luhmannschen Systemtheorie / Michael J. Rainer,"Rainer, Michael J. [Verfasser]",2005
Sozialistische Denkwelten : Modell eines literarischen Feldes der SBZ/DDR 1945 bis 1953 / Gregor Ohlerich,"Ohlerich, Gregor [Verfasser]",2005
1. Aufsätze zur Theorie sozialer Systeme,,2005
1. Aufsätze zur Theorie sozialer Systeme,,2005
2. Aufsätze zur Theorie der Gesellschaft,,2005
2. Aufsätze zur Theorie der Gesellschaft,,2005
"3. Soziales System, Gesellschaft, Organisation",,2005
"3. Soziales System, Gesellschaft, Organisation",,2005
4. Beiträge zur funktionalen Differenzierung der Gesellschaft,,2005
4. Beiträge zur funktionalen Differenzierung der Gesellschaft,,2005
5. Konstruktivistische Perspektiven,,2005
5. Konstruktivistische Perspektiven,,2005
6. Die Soziologie und der Mensch,,2005
6. Die Soziologie und der Mensch,,2005
Subjektlos : zur Kritik der Systemtheorie / Andreas Weber,"Weber, Andreas [Verfasser]",2005
Systemische Prävention : Grundlagen für eine Theorie präventiver Maßnahmen / Martin Hafen. Mit einem Prolog von Peter Fuchs,"Hafen, Martin [Verfasser]",2005
Theorien des politischen Systems : David Easton und Niklas Luhmann ; eine Einführung / Jan Fuhse,"Fuhse, Jan [Verfasser]",2005
Theorien des politischen Systems : David Easton und Niklas Luhmann. Eine Einführung,,2005
Unternehmen als autopoietische Systeme : grundlegende Überlegungen / von Dominique Prümm,"Prümm, Dominique [Verfasser]",2005
Xin ren : yi ge she hui fu za xing de jian hua ji zhi / Ni ke la si Lu man zhu. Qu Tie peng ; Li Qiang yi,"Luhmann, Niklas [Verfasser]",2005
Bourdieu und Luhmann : ein Theorienvergleich / hrsg. von Armin Nassehi und Gerd Nollmann,"Nassehi, Armin [Herausgeber]",2004
Das inszenierte Alter : Seniorität als literarisches Programm von 1750 bis 1850 / Thomas Küpper,"Küpper, Thomas [Verfasser]",2004
Die Realität der Massenmedien / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2004
Einführung in die Systemtheorie / Niklas Luhmann. Dirk Baecker (Hrsg.),"Luhmann, Niklas [Verfasser]",2004
Gender studies und Systemtheorie : Studien zu einem Theorietransfer / Sabine Kampmann ... (Hg.). [Im Auftr. des Instituts für Kunstwissenschaft der Hochschule für Bildende Künste Braunschweig],"Kampmann, Sabine [Herausgeber]",2004
Geschichte und Systemtheorie : exemplarische Fallstudien / Frank Becker (Hg.),"Becker, Frank [Herausgeber]",2004
Irritationen des Erziehungssystems : pädagogische Resonanzen auf Niklas Luhmann / hrsg. von Dieter Lenzen,"Lenzen, Dieter [Herausgeber]",2004
"Kontingenz, Paradox, Nur-Vollzug : Grundprobleme einer Theorie der Gesellschaft / Jean Clam","Clam, Jean [Verfasser]",2004
Law as a social system / Niklas Luhmann. Trasnl. by Klaus A. Ziegert. Ed. by Fatima Kastner ... With an introd. by: Richard Nobles and David Schiff,"Luhmann, Niklas [Verfasser]",2004
Luhmann-Lehrbuch / Johann Dieckmann,"Dieckmann, Johann [Verfasser]",2004
Luhmann leicht gemacht : eine Einführung in die Systemtheorie / Margot Berghaus,"Berghaus, Margot [Verfasser]",2004
Luhmann und die Kulturtheorie / hrsg. Günter Burkart und Gunter Runkel,"Burkart, Günter [Herausgeber]",2004
"Macht in Organisationen : zu einigen Aspekten des Verhältnisses zwischen Individuum, Strukturen und Kommunikationsprozessen / Jens H. Fischer","Fischer, Jens Henning [Verfasser]",2004
Musil mit Luhmann : Kontingenz - Roman - System / Ingrid Berger,"Berger, Ingrid [Verfasser]",2004
Niklas Luhmann - beobachtet / Peter Fuchs,"Fuchs, Peter [Verfasser]",2004
Niklas Luhmann — beobachtet,,2004
Niklas Luhmanns Systemtheorie interkulturell gelesen / Jan D. Reinhardt,"Reinhardt, Jan D. [Verfasser]",2004
Niklas Luhmanns Systemtheorie und Charles S. Peirces Zeichentheorie : zur Konstruktion eines Zeichensystems / Werner Scheibmayr,"Scheibmayr, Werner [Verfasser]",2004
Niklas Luhmanns Theorie der Religion : ein interdisziplinärer Beitrag zum Verstehen kultureller Systeme / Leif H. Seibert,"Seibert, Leif H. [Verfasser]",2004
Niklas Luhmanns Theorie der Religion : Ein interdisziplinarer Beitrag zum Verstehen kultureller Systeme / Leif H. Seibert,"Seibert, Leif H. [Verfasser]",2004
1. Obščestvo kak socialʹnaja sistema / [per. s nemeckogo A. Antonovskij],,2004
Ökologische Kommunikation : kann die moderne Gesellschaft sich auf ökologische Gefährdungen einstellen? / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2004
Schriften zur Pädagogik / Niklas Luhmann. Hrsg. und mit einem Vorw. von Dieter Lenzen,"Luhmann, Niklas [Verfasser]; Lenzen, Dieter [Herausgeber]",2004
Shakai-no-kyōiku-shisutemu / Nikurasu Rūman cho. Murakami Jun'ichi yaku,"Luhmann, Niklas [Verfasser]",2004
She hui de zong jiao = Die Religion der Gesellschaft / Ni ke la si Lu man zhu. Zhou Yi jun ... deng yi,"Luhmann, Niklas [Verfasser]",2004
"Shūkyō-shisutemu, seiji-shisutemu : seitosei-no-paradokusu = Die Religion, die Politik : die Paradoxie der Orthodoxie / Hijikata Tōru hencho. [Morikawa Takemitsu ... yaku]","Hijikata, Tōru [Herausgeber]",2004
Skakai-no-geijutsu / Nikurasu Rūman. Baba Yasuo yaku,"Luhmann, Niklas [Verfasser]",2004
Systemtheorie und Gender : das Geschlecht im Netz der Systeme / Christine Weinbach,"Weinbach, Christine [Verfasser]",2004
Systemtheorie und Gender : Das Geschlecht im Netz der Systeme,,2004
Theorie der Gesellschaft : Die letzte Vorlesungsreihe / Niklas Luhmann ; Red. Dirk Baecker,"Luhmann, Niklas [Verfasser]; Baecker, Dirk [Herausgeber]",2004
"Warum haben Sie keinen Fernseher, Herr Luhmann? : letzte Gespräche mit Niklas Luhmann / Wolfgang Hagen (Hg.). Dirk Baecker ...","Hagen, Wolfgang [Herausgeber]; Luhmann, Niklas [Mitwirkender]",2004
Wo bleibt Gott? : eine theologische Auseinandersetzung mit dem Gottesbegriff der Systemtheorie Niklas Luhmanns / Andrea Nickel-Schwäbisch. Mit einem Geleitw. von Volker Drehsen,"Nickel-Schwäbisch, Andrea [Verfasser]",2004
Beobachter : Konvergenz der Erkenntnistheorien? / Niklas Luhmann ...,"Luhmann, Niklas [Mitwirkender]",2003
"Beobachter der Moderne : Beiträge zu Niklas Luhmanns ""Die Gesellschaft der Gesellschaft"" / hrsg. von Uwe Schimank und Hans-Joachim Giegel","Schimank, Uwe [Herausgeber]",2003
Bürgerrechte in den USA als Resultat der strukturellen Kopplung von Politik und Recht / Gerhard H. Krug,"Krug, Gerhard H. [Verfasser]",2003
Das System der Politik : Niklas Luhmanns politische Theorie / Kai-Uwe Hellmann ; Karsten Fischer ; Harald Bluhm (Hrsg.),"Hellmann, Kai-Uwe [Herausgeber]",2003
Das System der Politik : Niklas Luhmanns politische Theorie,,2003
Die Oper als offenes autopoietisches System im Sinne Niklas Luhmanns? / Tatjana Böhme-Mehner,"Böhme-Mehner, Tatjana [Verfasser]",2003
"Die Paradoxie des Entscheidens / Niklas Luhmann ; Herausgeber: Friedrich Balke, Gregor Schwering, Urs Stäheli","Luhmann, Niklas [Verfasser]; Balke, Friedrich [Herausgeber]; Schwering, Gregor [Herausgeber]; Stäheli, Urs [Herausgeber]",2003
"Hē pragmatikotēta tōn mesōn mazikēs epikoinōnias / Niklas Luhmann. Metaphrasē, eisagōgē: Persa Zerē. Epistēmonikē epimeleia: Dionysēs Kabbathas","Luhmann, Niklas [Verfasser]",2003
Il paradigma perduto : la riflessione etica sulla morale / Niklas Luhmann. Trad. e cura di Federico Dal Bo,"Luhmann, Niklas [Verfasser]; Spaemann, Robert",2003
Kärlek som passion : om kodifieringen av intimitet / Niklas Luhmann. Övers.: Ola Agevall. [Övers. av franska citat: Svante Hansson],"Luhmann, Niklas [Verfasser]",2003
"Kaheiron-no-Rūman : ""shakai-no-keizai""-kogi = Das Geld der Gesellschaft bei Niklas Luhmann / Kasuga Jun'ichi","Kasuga, Jun'ichi [Verfasser]",2003
Liebe als Passion : zur Codierung von Intimität / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2003
Luhmann leicht gemacht : eine Einführung in die Systemtheorie / Margot Berghaus,"Berghaus, Margot [Verfasser]",2003
Macht / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2003
Niklas Luhmanns Theorie der Politik : eine Abklärung der Staatsgesellschaft / Stefan Lange,"Lange, Stefan [Verfasser]",2003
Niklas Luhmanns Theorie der Politik : Eine Abklärung der Staatsgesellschaft,,2003
Organisation der Gesellschaft : Gesellschaft und Organisation in der Systemtheorie Niklas Luhmanns / Thomas Drepper,"Drepper, Thomas [Verfasser]",2003
Organisation und Differenz : Kritik des organisationstheoretischen Diskurses der Postmoderne / Jochen Koch,"Koch, Jochen [Verfasser]",2003
Organisation und Differenz : Kritik des organisationstheoretischen Diskurses der Postmoderne,,2003
Organisationen der Gesellschaft : Gesellschaft und Organisation in der Systemtheorie Niklas Luhmanns,,2003
Selbstdefinition des Christentums : ein systemtheoretischer Zugang zur frühchristlichen Ausgrenzung der Gnosis / Johann Ev. Hafner,"Hafner, Johann Ev. [Verfasser]",2003
Semantik und soziales Gedächtnis : die Systemtheorie Niklas Luhmanns und die Gedächtnistheorie von Aleida und Jan Assmann / Mirjam-Kerstin Holl,"Holl, Mirjam-Kerstin [Verfasser]",2003
Semantyka miłości : o kodowaniu intymności / Niklas Luhmann. [Tłum.: Jerzy Łoziński],"Luhmann, Niklas [Verfasser]",2003
1.,,2003
2.,,2003
Sinn als Grundbegriff bei Niklas Luhmann / Rainer Schützeichel,"Schützeichel, Rainer [Verfasser]",2003
Soziologie des Risikos / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2003
Systemtheoretische Ansätze von Niklas Luhmann und Mario Bunge im Vergleich und deren Rezeption in der sozialen Arbeit / vorgelegt von Michael Klassen,"Klassen, Michael [Verfasser]",2003
Systemtheorie / Christian Schuldt,"Schuldt, Christian [Verfasser]",2003
Systemtheorie und Religion : mit einer Religionstypologie im Anschluss an Niklas Luhmann / Andreas Kött,"Kött, Andreas [Verfasser]",2003
Was leisten Systemtheorien in der sozialen Arbeit : ein Vergleich der systemischen Ansätze von Niklas Luhmann und Mario Bunge / Michael Klassen,"Klassen, Michael [Verfasser]",2003
Das Erziehungssystem der Gesellschaft / Niklas Luhmann. Hrsg. von Dieter Lenzen,"Luhmann, Niklas [Verfasser]",2002
Das Erziehungssystem der Gesellschaft / Niklas Luhmann. Hrsg. von Dieter Lenzen,"Luhmann, Niklas [Verfasser]",2002
Das Erziehungssystem der Gesellschaft / Niklas Luhmann. Hrsg. von Dieter Lenzen,"Luhmann, Niklas [Verfasser]; Lenzen, Dieter [Herausgeber]",2002
Das Recht der Gesellschaft / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2002
Die andere Seite der Form : über das Verhältnis von Kunstwerk und Theorie im Theoriedesign von Adorno und Luhmann / vorgelegt von Katrin Ischinsky,"Ischinsky, Katrin [Verfasser]",2002
Die andere Seite der Form : über das Verhältnis von Kunstwerk und Theorie im Theoriedesign von Adorno und Luhmann / vorgelegt von Katrin Ischinsky,"Ischinsky, Katrin [Verfasser]",2002
Die Dispersion des Unbewußten : drei Studien zu einem nicht-substantialistischen Konzept des Unbewußten: Freud - Lacan - Luhmann / Thomas Khurana,"Khurana, Thomas [Verfasser]",2002
Teilbd. 1,,2002
Teilbd. 2,,2002
Die Kunst der Gesellschaft / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2002
Die Politik der Gesellschaft / Niklas Luhmann. Hrsg. von André Kieserling,"Luhmann, Niklas [Verfasser]",2002
Die Politik der Gesellschaft / Niklas Luhmann. Hrsg. von André Kieserling,"Luhmann, Niklas [Verfasser]; Kieserling, André [Herausgeber]",2002
Die Religion der Gesellschaft / Niklas Luhmann. Hrsg. von André Kieserling,"Luhmann, Niklas [Verfasser]",2002
Die Religion der Gesellschaft / Niklas Luhmann. Hrsg von André Kieserling,"Luhmann, Niklas [Verfasser]; Kieserling, André [Herausgeber]",2002
Die Wirtschaft der Gesellschaft / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2002
Die Wissenschaft der Gesellschaft / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2002
