Title,Author,Publication Year
Tra scienza del diritto e sociologia / Hans Kelsen. A cura di Gaetano Calabrò,"Kelsen, Hans [Verfasser]",1974
Shizenhōron to hō jisshō shugi = Die philosophischen Grundlagen der Naturrechtslehre und des Rechtspositivismus,"Kelsen, Hans,, 1881-1973. [Verfasser]; Kuroda, Satoru,, 1900- [Sonstige]; Nagao, Ryūichi,, 1938- [Sonstige]",1973
Der Staat als Integration : Eine prinzipielle Auseindersetzung,"Kelsen, Hans [Verfasser]",1971
[Aufsätze zur Ideologiekritik] ; Kami to kokka : ideorogī hihan ronbunshū = Aufsätze zur Ideologiekritik / Hansu Keruzen cho ; Erunsuto Tōpitchu jo ; Nagao Ryūichi yaku,"Kelsen, Hans [Verfasser]",1971
"Österreichisches Staatsrecht : Ein Grundriss, entwicklungsgeschichtl. dargestellt / Hans Kelsen","Kelsen, Hans [Verfasser]",1970
Pure theory of law / by Hans Kelsen,"Kelsen, Hans [Verfasser]",1970
Über Grenzen zwischen juristischer und soziologischer Methode : Vortr. / Hans Kelsen,"Kelsen, Hans [Verfasser]",1970
Contribuciones a la teoria pura de derecho / Hans Kelsen. [Trad. de Eduardo A. Vásquez ; R. Inés W. de Ortiz u. a.],"Kelsen, Hans [Verfasser]; Vásquez, Eduardo A. [Mitwirkender]",1969
Teoría general del derecho y del estado / Hans Kelsen. Trad. de Eduardo García Máynez,"Kelsen, Hans [Verfasser]",1969
Das Problem des Parlamentarismus / Hans Kelsen,"Kelsen, Hans [Verfasser]",1968
"Philosophie huldigt dem Recht : Hans Kelsen, Adolf Merkl, Alfred Verdross Ehrendoktoren d. Univ. Salzburg. [Erinnerungsbd. z. 1. Juni 1967] / [Red.: Wilhelm Schaup-Weinberg. Fotos: Fritz Kammler u.a.]","Kelsen, Hans [Mitwirkender]; Merkl, Adolf [Mitwirkender]; Verdross, Alfred [Mitwirkender]",1968
Puhdas oikeusoppi / Hans Kelsen. [Suomentanut Olli Nikkola],"Kelsen, Hans [Verfasser]; Nikkola, Olli [Mitwirkender]",1968
Demokratie und Sozialismus : Ausgew. Aufs. / Hans Kelsen. Hrsg. u. eingel. v. Norbert Leser,"Kelsen, Hans [Verfasser]; Leser, Norbert [Mitwirkender]",1967
Demokratie und Sozialismus : Ausgew. Aufsätze / Hans Kelsen. Hrsg. u. eingel. von Norbert Leser,"Kelsen, Hans [Verfasser]; Leser, Norbert [Mitwirkender]",1967
Lineamenti di dottrina pura del diritto / Hans Kelsen. [Trad. di Renato Treves],"Kelsen, Hans [Verfasser]; Treves, Renato [Mitwirkender]",1967
Marx oder Lassalle : Wandlungen in d. polit. Theorie d. Marxismus / Hans Kelsen,"Kelsen, Hans [Verfasser]",1967
Pure Theory of law / Hans Kelsen. Transl. from the 2. (rev. and enlarged) German ed. by Max Knight,"Kelsen, Hans [Verfasser]; Knight, Max [Mitwirkender]",1967
Allgemeine Staatslehre / Hans Kelsen,"Kelsen, Hans [Verfasser]",1966
Demokurashi no honshitsu to kachi / Hans Kelsen. Übers. Yoshiji Nishijima,"Kelsen, Hans [Verfasser]",1966
I fondamenti della democrazia e altri saggi / Hans Kelsen. [Trad. di Anna Maria Castronuovo ; Fabio Luca Cavazza ; Giorgio Melloni],"Kelsen, Hans [Verfasser]; Castronuovo, Anna Maria [Mitwirkender]; Luca Cavazza, Fabio [Mitwirkender]; Melloni, Giorgio [Mitwirkender]",1966
La dottrina pura del diritto / Hans Kelsen. Saggio introduttivo e trad. di Mario G. Losano. [Realizzata per consiglio di Norberto Bobbio],"Kelsen, Hans [Verfasser]; Losano, Mario G. [Mitwirkender]",1966
Sozialphilosophie zwischen Ideologie und Wissenschaft / Ernst Topitsch,"Topitsch, Ernst [Verfasser]; Kelsen, Hans [Mitwirkender]",1966
Sozialismus und Staat : Eine Untersuchg d. polit. Theorie d. Marxism. / Hans Kelsen,"Kelsen, Hans [Verfasser]; Leser, Norbert [Mitwirkender]",1965
Aufsätze zur Ideologiekritik / Hans Kelsen. Mit e. Einl. hrsg. von Ernst Topitsch,"Kelsen, Hans [Verfasser]; Topitsch, Ernst [Mitwirkender]",1964
A justiça e o direito natural / Hans Kelsen. Trad. e. pref. de João Baptista Machado,"Kelsen, Hans [Verfasser]; Machado, João Baptista [Mitwirkender]",1963
Vom Wesen und Wert der Demokratie / Hans Kelsen,"Kelsen, Hans [Verfasser]",1963
Der soziologische und der juristische Staatsbegriff : Kritische Untersuchung d. Verhältnisses von Staat u. Recht / Hans Kelsen,"Kelsen, Hans [Verfasser]",1962
Qué es la justicia? / Hans Kelsen. [Versión castellana de Ernesto Garzón Valdés],"Kelsen, Hans [Verfasser]; Garzón Valdés, Ernesto [Mitwirkender]",1962
Vol. 1,,1962
Vol. 2,,1962
Théorie pure du droit / Hans Kelsen. Trad. française de la 2. éd. par Charles Eisenmann,"Kelsen, Hans [Verfasser]; Eisenmann, Charles [Mitwirkender]",1962
General Theory of law and state / Hans Kelsen. Transl. by Anders Wedberg,"Kelsen, Hans [Verfasser]",1961
Das Problem der Souveränität und die Theorie des Völkerrechts : Beitrag zu e. reinen Rechtslehre / Hans Kelsen,"Kelsen, Hans [Verfasser]",1960
"Hauptprobleme der Staatsrechtslehre, entwickelt aus der Lehre vom Rechtssatze / Hans Kelsen","Kelsen, Hans [Verfasser]",1960
Reine Rechtslehre,"Kelsen, Hans [Verfasser]",1960
Qué es la teoría pura del derecho? / Hans Kelsen. [Versión española de Ernesto Garzón Valdés],"Kelsen, Hans [Verfasser]",1958
La teoria comunista del diritto / Hans Kelsen. [A cura di G. Treves],"Kelsen, Hans [Verfasser]; Treves, Giuseppino [Mitwirkender]",1956
[Vom Wesen und Wert der Demokratie] ; Democrazia e cultura / Hans Kelsen. Trad. di Giorgio Melloni ; Fabio Luca Cavazza,"Kelsen, Hans [Verfasser]; Melloni, Giorgio [Mitwirkender]; Cavazza, Fabio Luca [Mitwirkender]",1955
The communist theory of law / Hans Kelsen. Publ. under the auspices of the London Inst. of World Affairs,"Kelsen, Hans [Verfasser]",1955
Teoria generale del diritto e dello stato / Hans Kelsen. [Trad. di Sergio Cotta ; Giuseppino Treves],"Kelsen, Hans [Verfasser]; Cotta, Sergio [Mitwirkender]; Treves, Giuseppino [Mitwirkender]",1954
La dottrina pura del diritto / Hans Kelsen. Trad. di Renato Treves,"Kelsen, Hans [Verfasser]; Treves, Renato [Mitwirkender]",1953
Società e natura : Ricerca sociologica / Hans Kelsen. [Trad. die Laura Fuà],"Kelsen, Hans [Verfasser]; Fuà, Laura [Mitwirkender]",1953
Théorie pure du droit : Introd. à la science du droit / Hans Kelsen. Trad. de l'allemand par Henri Thévenaz,"Kelsen, Hans [Verfasser]; Thévenaz, Henri [Mitwirkender]",1953
Was ist Gerechtigkeit? / Hans Kelsen,"Kelsen, Hans [Verfasser]",1953
Problemas escogidos de la teoría pura del derecho : teoría egológica y teoría pura / Kelsen ; Cossio. [Versión castellana: Carlos Cossio],"Kelsen, Hans [Verfasser]; Cossio, Carlos [Übersetzer]",1952
De politieke Theorie van het Bolsjewisme : een critische analyse / Hans Kelsen. Vertaald door P. J. Molendijk,"Kelsen, Hans [Verfasser]",1950
De politieke theorie van het Bolsjewisme : een critische analyse / Hans Kelsen. Vertaald door P. J. Molendijk,"Kelsen, Hans [Verfasser]; Molendijk, P. J. [Übersetzer]",1950
The law of the United Nations : a critical analysis of its fundamental problems / by Hans Kelsen,"Kelsen, Hans [Verfasser]",1950
The law of the United Nations : a critical analysis of its fundamental problems / by Hans Kelsen,"Kelsen, Hans [Verfasser]",1950
General theory of law and state / by Hans Kelsen. Transl. by Andreas Wedberg,"Kelsen, Hans [Verfasser]",1949
General theory of law and state / by Hans Kelsen. Transl. by Andreas Wedberg,"Kelsen, Hans [Verfasser]; Wedberg, Andreas [Übersetzer]",1949
[Vom Wesen und Wert der Demokratie] ; Demokurashi no honshitsu to kachi / Keruzen cho ; Nishijima Yoshiji yaku,"Kelsen, Hans,, 1881-1973. [Verfasser]",[1948]
Du droit de se retirer de l'Organisation des Nations Unies / Hans Kelsen,"Kelsen, Hans [Verfasser]",1948
Du droit de se retirer de l'Organisation des Nations Unies / Hans Kelsen,"Kelsen, Hans [Verfasser]",1948
The political theory of Bolshevism : a critical analysis / by Hans Kelsen,"Kelsen, Hans [Verfasser]",1948
The political theory of Bolshevism : a critical analysis / by Hans Kelsen,"Kelsen, Hans [Verfasser]",1948
Society and nature : a sociological inquiry / by Hans Kelsen,"Kelsen, Hans [Verfasser]",1946
Society and nature : a sociological inquiry / by Hans Kelsen,"Kelsen, Hans [Verfasser]",1946
General theory of law and state / by Hans Kelsen. Transl. by Andreas Wedberg,"Kelsen, Hans [Verfasser]",1945
General theory of law and state / by Hans Kelsen. Transl. by Andreas Wedberg,"Kelsen, Hans [Verfasser]",1945
Sociedad y naturaleza : una investigacion sociologica / Hans Kelsen. [Trad. por Jaime Perriaux.] Pref. del autor a esta ed. castellana,"Kelsen, Hans [Verfasser]; Perriaux, Jaime [Übersetzer]",1945
Sociedad y naturaleza : una investigacion sociologica / Hans Kelsen. [Trad. por Jaime Perriaux.] Pref. del autor a esta ed. castellana,"Kelsen, Hans [Verfasser]; Perriaux, Jaime [Übersetzer]",1945
Peace through law / by Hans Kelsen,"Kelsen, Hans [Verfasser]",1944
Peace through law / by Hans Kelsen,"Kelsen, Hans [Verfasser]",1944
The strategy of peace / Hans Kelsen,"Kelsen, Hans [Verfasser]",1944
The strategy of peace / Hans Kelsen,"Kelsen, Hans [Verfasser]",1944
"Vol. 37, Nr. 3","Kelsen, Hans [Verfasser]; Schwarzenberger, Georg [Verfasser]",1943
Society and nature : a sociological inquiry / by Hans Kelsen,"Kelsen, Hans [Verfasser]",1943
Society and nature : a sociological inquiry / by Hans Kelsen,"Kelsen, Hans [Verfasser]",1943
"Vol. 3, No. 1/2","Kelsen, Hans [Verfasser]; Friedlaender, Kate [Verfasser]; Sachs, Hanns [Herausgeber]",1942
"Law and peace in international relations : the Oliver Wendell Holmes Lectures, 1940-41 / by Hans Kelsen","Kelsen, Hans [Verfasser]",1942
"Law and peace in international relations : the Oliver Wendell Holmes Lectures, 1940-41 / by Hans Kelsen","Kelsen, Hans [Verfasser]",1942
Vergeltung und Kausalität : eine soziologische Untersuchung / Hans Kelsen,"Kelsen, Hans [Verfasser]",1941
Vergeltung und Kausalität : eine soziologische Untersuchung / Hans Kelsen,"Kelsen, Hans [Verfasser]",1941
"La crise mondiale : [collection d'études publiée à l'occasion du dixième anniversaire de l'Institut Universitaire de Hautes Études Internationales (Genève, Suisse) par ses professeurs] / par Paul Mantoux ...","Kelsen, Hans [Verfasser]; Von Mises, Ludwig [Verfasser]; Röpke, Wilhelm [Verfasser]; Mantoux, Paul [Mitwirkender]",1939
"La crise mondiale : [collection d'études publiée à l'occasion du dixième anniversaire de l'Institut Universitaire de Hautes Études Internationales (Genève, Suisse) par ses professeurs] / par Paul Mantoux ...","Kelsen, Hans [Verfasser]; Von Mises, Ludwig [Verfasser]; Röpke, Wilhelm [Verfasser]; Mantoux, Paul [Mitwirkender]",1939
Legal technique in international law : a textual critique of the League covenant / by Hans Kelsen,"Kelsen, Hans [Verfasser]",1939
Teoria pura do direito / Hans Kelsen. Trad. de Fernando de Miranda. Pref. de Fernando Pinto Loureiro,"Kelsen, Hans [Verfasser]; Loureiro, Fernando Pinto [Verfasser eines Vorworts]; Miranda, Fernando de [Übersetzer]",1939
Teoria pura do direito / Hans Kelsen. Trad. de Fernando de Miranda. Pref. de Fernando Pinto Loureiro,"Kelsen, Hans [Verfasser]",1939
Befürwortung durch Hans Kelsen : [Abschrift],"Aufricht, Hans [Dokumentierte Person]; Kelsen, Hans Goldmann, Emil",1938-1938
Demokrasi mahiyeti-kıymeti / yazan: Hans Kelsen. Çeviren: E. Menemencioğlu,"Kelsen, Hans [Verfasser]; Menemencioğlu, E. [Übersetzer]",1938
Demokrasi mahiyeti-kıymeti / yazan: Hans Kelsen. Çeviren: E. Menemencioğlu,"Kelsen, Hans [Verfasser]",1938
The world crisis / by Paul Mantoux ...,"Kelsen, Hans [Verfasser]; Von Mises, Ludwig [Verfasser]; Röpke, Wilhelm [Verfasser]; Mantoux, Paul [Mitwirkender]",1938
The world crisis / by Paul Mantoux ...,"Kelsen, Hans [Verfasser]; Von Mises, Ludwig [Verfasser]; Röpke, Wilhelm [Verfasser]; Mantoux, Paul [Mitwirkender]",1938
Zur Reform des Völkerbundes / Hans Kelsen,"Kelsen, Hans [Verfasser]",1938
Zur Reform des Völkerbundes / Hans Kelsen,"Kelsen, Hans [Verfasser]",1938
Authority and the individual,"Kelsen, Hans [Verfasser]; Jaeger, Hans [Verfasser]",1937
Authority and the individual,"Kelsen, Hans [Verfasser]; Jaeger, Hans [Verfasser]",1937
The legal process and international order / by Hans Kelsen,"Kelsen, Hans [Verfasser]; Kelsen, Hans",1935
The legal process and international order / by Hans Kelsen,"Kelsen, Hans [Verfasser]; Kelsen, Hans",1935
Esencia y valor de la democracia / Hans Kelsen. Trad. de la 2. ed. alemana por Rafael Luengo Tapia y Luis Legaz y Lacambra,"Kelsen, Hans [Verfasser]; Luengo Tapia, Rafael [Übersetzer]; Legaz y Lacambra, Luís [Übersetzer]",1934
Esencia y valor de la democracia / Hans Kelsen. Trad. de la 2. ed. alemana por Rafael Luengo Tapia y Luis Legaz y Lacambra,"Kelsen, Hans [Verfasser]; Luengo Tapia, Rafael [Übersetzer]; Legaz y Lacambra, Luís [Übersetzer]",1934
Reine Rechtslehre : Einleitung in die rechtswissenschaftliche Problematik / von Hans Kelsen,"Kelsen, Hans [Verfasser]; Métall, Rudolf Aladár [Verfasser]",1934
Reine Rechtslehre : Einleitung in die rechtswissenschaftliche Problematik / von Hans Kelsen,"Kelsen, Hans [Verfasser]; Métall, Rudolf Aladár [Verfasser]",1934
El método y los conceptos fundamentales de la teoría pura del derecho / Hans Kelsen. Versión del alemán por Luis Legaz y Lacambra,"Kelsen, Hans [Verfasser]; Legaz y Lacambra, Luís [Übersetzer]",1933
El método y los conceptos fundamentales de la teoría pura del derecho / Hans Kelsen. Versión del alemán por Luis Legaz y Lacambra,"Kelsen, Hans [Verfasser]",1933
O podstatě a hodnotě demokracie / Hans Kelsen. Přeložil: Václav Koenig,"Kelsen, Hans [Verfasser]; Koenig, Václav [Mitwirkender]",1933
O podstatě a hodnotě demokracie / Hans Kelsen. Přeložil: Václav Koenig,"Kelsen, Hans [Verfasser]; Koenig, Václav [Mitwirkender]",1933
Staatsform u. Weltanschauung / Hans Kelsen,"Kelsen, Hans [Verfasser]",1933
Die Rechtsfunktionen / M. M. van Praag. Mit e. Vorw. v. Hans Kelsen,"Praag, Marinus Maurits van [Verfasser]; Kelsen, Hans [Mitwirkender]",1932
Die Staatenlosen / Heinrich Engländer. Geleitw. von Hans Kelsen,"Engländer, Heinrich [Verfasser]; Kelsen, Hans [Mitwirkender]",1932
La démocratie : sa nature - sa valeur / Hans Kelsen. Trad. française sur la deuxième édition (1929) par Charles Eisenmann,"Kelsen, Hans [Verfasser]",1932
A szuverénitás fogalmának változása / Hans Kelsen,"Kelsen, Hans [Verfasser]",1931
Der Wandel des Souveränitätsbegriffes / Hans Kelsen,"Kelsen, Hans [Verfasser]",1931
Wer soll der Hüter der Verfassung sein? / Hans Kelsen,"Kelsen, Hans [Verfasser]",1931
Der Staat als Integration : Eine prinzipielle Auseinandersetzg / Hans Kelsen,"Kelsen, Hans [Verfasser]",1930
Der Staat als Integration : Eine Prinzipielle Auseinandersetzung,"Kelsen, Hans [Verfasser]",1930
Justiz und Verwaltung / Hans Kelsen,"Kelsen, Hans [Verfasser]",1929
Vom Wesen und Wert der Demokratie / Hans Kelsen,"Kelsen, Hans [Verfasser]",1929
Die philosophischen Grundlagen der Naturrechtslehre und des Rechtspositivismus / Hans Kelsen,"Kelsen, Hans [Verfasser]",1928
Rechtsgeschichte gegen Rechtsphilosophie? : Eine Erwiderg / Hans Kelsen,"Kelsen, Hans [Verfasser]",1928
Demokratie,"Tönnies, Ferdinand [Verfasser]; Kelsen, Hans [Verfasser]",1927
Die staatsrechtliche Durchführung des Anschlusses Österreichs an das Deutsche Reich / Hans Kelsen,"Kelsen, Hans [Verfasser]",1927
Probleme der Rechtsphilosophie / Erich Bernheimer. Mit e. Geleitw. von Hans Kelsen,"Bernheimer, Erich [Verfasser]; Kelsen, Hans [Mitwirkender]",1927
Probleme der Rechtsphilosophie / Erich Bernheimer. Mit e. Geleitw. von Hans Kelsen,"Bernheimer, Erich [Verfasser]; Kelsen, Hans [Mitwirkender]",1927
Das Problem des Parlamentarismus / Hans Kelsen,"Kelsen, Hans [Verfasser]",1926
Der Staat als Übermensch : Eine Erwiderung / Hans Kelsen,"Kelsen, Hans [Verfasser]",1926
Der typische Verlauf sozialer Bewegungen / von Rosa Mayreder,"Mayreder, Rosa [Verfasser]; Adler, Max [Verfasser einer Einleitung]; Kelsen, Hans [Verfasser einer Einleitung]; Goldscheid, Rudolf [Verfasser einer Einleitung]",1926
Allgemeine Staatslehre / Hans Kelsen,"Kelsen, Hans [Verfasser]",1925
Hauptprobleme der Staatsrechtslehre entwickelt aus d. Lehre vom Rechtssatze / Hans Kelsen,"Kelsen, Hans [Verfasser]",1923
Österreichisches Staatsrecht : Ein Grundriss entwicklungsgeschichtl. dargest. / Hans Kelsen,"Kelsen, Hans [Verfasser]",1923
Sozialismus und Staat : Eine Untersuchung d. polit. Theorie d. Marxismus / Hans Kelsen,"Kelsen, Hans [Verfasser]",1923
Der soziologische und der juristische Staatsbegriff : Kritische Untersuchung d. Verhältnisses von Staat u. Recht / Hans Kelsen,"Kelsen, Hans [Verfasser]",1922
Die Bundesverfassung vom 1. Oktober 1920 / hrsg. in Verb. mit Georg Froehlich ; Adolf Merkl ; Hans Kelsen,"Kelsen, Hans [Mitwirkender]",1922
"Rechtswissenschaft und Recht : Erledigung e. Versuchs zur Überwindung d. ""Rechtsdogmatik"" / Hans Kelsen","Kelsen, Hans [Verfasser]",1922
Das Problem der Souveränität und die Theorie des Völkerrechts : Beitr. zu e. neuen Rechtslehre / Hans Kelsen,"Kelsen, Hans [Verfasser]",1920
T. 4,,1920
Die Verfassungsgesetze der Republik Österreich : Mit e. hist. u. krit. Erl. / Hans Kelsen,"Kelsen, Hans [Verfasser]",1920
Sozialismus und Staat : Eine Untersuchung d. polit. Theorie d. Marxismus / von Hans Kelsen,"Kelsen, Hans [Verfasser]",1920
T. 1,,1919
T. 2. Wahlordnung : Verfassungsnovelle,,1919
T. 3,,1919
Der Buchforderungseskont und die inakzeptable deckungsberechtigende Tratte / Hans Kelsen,"Kelsen, Hans [Verfasser]",1913
Absolutism and relativism in philosophy and politics,"Kelsen, Hans [Verfasser]",1948
Berlin beyannamesine nazaran Almanyanın hukukî durumu,"Kelsen, Hans [Verfasser]",1945
Causality and imputation,"Kelsen, Hans [Verfasser]",1950/51
Causality and Retribution,"Kelsen, Hans [Verfasser]",1941
Collective and individual responsibility for acts of State and International Law,"Kelsen, Hans [Verfasser]",1949
Collective security and collective selfdefence under the Charter of the United Nations,"Kelsen, Hans [Verfasser]",1948
Der Einfluss der reinen Rechtslehre auf die Rechtstheorie in verschiedenen Ländern,,
Die Verfassungsgesetze der Republik Deutsch-österreich : Mit e. Übers. u. krit. Erl. / hrsg. von Hans Kelsen. Unter Mitw. ... Mit e. Geleitw. v. Karl Renner,"Kelsen, Hans [Verfasser]; Renner, Karl [Mitwirkender]",
Die Wiener Rechtstheoretische Schule / Schriften v. Hans Kelsen ; Adolf Merkel ; Alfred Verdross. [Hrsg. v. Hans Klecatsky ; René Marcic ; Herbert Schambeck],"Kelsen, Hans [Mitwirkender]; Klecatsky, Hans R. [Mitwirkender]; Marcic, René [Mitwirkender]",
Hundredth birthday of Josef Koehler,"Kelsen, Hans [Verfasser]",1949
International peace-by court or gouvernment?,"Kelsen, Hans [Verfasser]",1941
International Peace-by court or government?,"Kelsen, Hans [Verfasser]",1941
Is a place treaty with Germany legally possible and politically desirable?,"Kelsen, Hans [Verfasser]",1947
Keruzen kenkyū / Nagao Ryūichi cho,"Nagao, Ryūichi [Verfasser]",
"Letters to the Editor / Kelsen, Hans","Kelsen, Hans [Verfasser]",1949
Organization and procedure of the security council of the united nations,"Kelsen, Hans [Verfasser]",1945/46 (1946)
Roscoe Pound's outstanding contribution to American jurisprudence,"Kelsen, Hans [Verfasser]",1945/46
Teoria pura do direito / Hans Kelsen. Trad. de João Baptista Machado,"Kelsen, Hans [Verfasser]; Machado, João Baptista [Mitwirkender]",
The draft declaration on rights and duties of states,"Kelsen, Hans [Verfasser]",1950
The free territory of Trieste under the United Nations,"Kelsen, Hans [Verfasser]",1950
The preamble of the charter – a critical analysis,"Kelsen, Hans [Verfasser]",1946
Untersuchungen zur reinen Rechtslehre ... : Ergebnisse eines Wiener Rechtstheoretischen Seminars ...,Wiener Rechtstheoretisches Seminar,0000
Value judgements in the science of law,"Kelsen, Hans [Verfasser]",1942
Befürwortung durch Hans Kelsen : [Abschrift],"Aufricht, Hans [Dokumentierte Person]; Kelsen, Hans Goldmann, Emil",1938-1938
Brief,"Kelsen, Hans [Verfasser]; Adams, Walter [Adressat]; Ehrenzweig, Albert Armin",1938-1938
Visitenkarte,"Kelsen, Hans [Verfasser]; Becher, Ulrich [Adressat]",1900-1999
Porträtfotografie Hans Kelsen / von Fred Stein,"Stein, Fred [Fotograf]; Kelsen, Hans [Dokumentierte Person]",1935-1935
