Title,Author,Publication Year
Die deutsche Ideologie / Karl Marx ; Friedrich Engels,"Marx, Karl [Verfasser]; Engels, Friedrich [Verfasser]",2013
"Die Menschen bei Marx : Kritik des Marxschen Geschichts-, Welt- und Menschenbildes ; Universalismus versus Marxismus, zwei Makrotheorien im Vergleich, zwei Denksysteme im Kontrast / Karam Khella","Khella, Karam [Verfasser]",2013
El arma de la crítica / Karl Marx ; edición de Joaquim Sempere,"Marx, Karl [Verfasser]; Sempere, Joaquín [Mitwirkender]",2013
El capital de Karl Marx / adaptació del text: Joan R. Riera. Il·lustracions: Liliana Fortuny,"Riera, Joan R. [Mitwirkender]; Fortuny, Liliana [Mitwirkender]; Marx, Karl",2013
El manifiesto comunista / Carlos Marx/Federico Engels ; traducción: Grupo de Traductores de la Fundación Federico Engels,"Marx, Karl [Verfasser]; Engels, Friedrich [Verfasser]",2013
"El manifiesto comunista : (prologado, explicado, anotado y glosado) / Karl Marx y Friedrich Engels ; (prólogo y notas, Santiago Gómez Crespo","Marx, Karl [Verfasser]",2013
"Frühe Polemiken gegen ""Das Kapital"" : zur Kritik am Hauptwerk von Karl Marx im 19. Jahrhundert sowie Anmerkungen zur materialistischen Geschichtsauffassung / Eike Kopf","Kopf, Eike [Verfasser]",2013
"Abt. 2., ""Das Kapital"" und Vorarbeiten; Bd. 3. Zur Kritik der politischen Ökonomie : (Manuskript 1861 - 1863) / Karl Marx; Apparat. /  [Bearb. des Bd.: Manfred Müller (Leiter) ...]","Müller, Manfred [Mitwirkender]",2013
"Abt. 2., ""Das Kapital"" und Vorarbeiten; Bd. 3. Zur Kritik der politischen Ökonomie : (Manuskript 1861 - 1863) / Karl Marx; Text.; Teil 1. / [Bearb. des Bd.: Artur Schnickmann (Leiter) ...]","Schnickmann, Artur [Mitwirkender]",2013
"Abt. 2., ""Das Kapital"" und Vorarbeiten; Bd. 3. Zur Kritik der politischen Ökonomie : (Manuskript 1861 - 1863) / Karl Marx; Text.; Teil 2. / [Bearb. des Bd.: Hannes Skambraks (Leiter) ...]","Skambraks, Hannes [Mitwirkender]; Schnickmann, Artur [Herausgeber]; Jahn, Wolfgang [Herausgeber]; Drohla, Hannelore [Herausgeber]; Müller, Manfred [Herausgeber]; Fischer, Bernd [Herausgeber]; Focke, Wolfgang [Herausgeber]; Fricke, Klaus [Herausgeber]; Hausmann, Sonja [Herausgeber]; Jungnickel, Jürgen [Herausgeber]; Lietz, Barbara [Herausgeber]; Sander, Christel [Herausgeber]; Sauermann, Erika [Herausgeber]; Schattenberg, Otto [Herausgeber]; Vollgraf, Carl-Erich [Herausgeber]; Wagner, Christine [Herausgeber]",2013
"Abt. 3., Briefwechsel; Bd. 12. Januar 1862 bis September 1864; Apparat. / bearb. von Galina Golovina ...","Golovina, Galina [Mitwirkender]",2013
"Abt. 3., Briefwechsel; Bd. 12. Januar 1862 bis September 1864; Text. / bearb. von Galina Golovina ...","Golovina, Galina [Mitwirkender]",2013
"Abt. 3., Briefwechsel; Bd. 30. Oktober 1889 bis November 1890; Apparat. / bearb. von Gerd Callesen und Svetlana Gavrilʹčenko","Callesen, Gerd [Mitwirkender]",2013
"Abt. 3., Briefwechsel; Bd. 30. Oktober 1889 bis November 1890; Text. / bearb. von Gerd Callesen und Svetlana Gavrilʹčenko","Callesen, Gerd [Mitwirkender]",2013
"Hegel, Marx, Engels et les problèmes de l'Afrique noire / Amady Aly Dieng","Dieng, Amady Aly [Verfasser]",2013
Heidegger and Marx : a productive dialogue over the language of humanism / Laurence Paul Hemming,"Hemming, Laurence Paul [Verfasser]",2013
"Heine/Marx : révolution, libéralisme,démocratie et communisme / Lucien Calvié","Calvié, Lucien [Verfasser]",2013
[Marx] ; Het kapitaal / door Karl Marx ; ingekorte versie door Otto Rühle,"Marx, Karl [Verfasser]",2013
"Idealismo e prassi : Fichte, Marx e Gentile / Diego Fusaro","Fusaro, Diego [Verfasser]",2013
"Ikone Karl Marx : Kultbilder und Bilderkult ; Katalog zur Ausstellung im Stadtmuseum Simeonstift Trier, 17. März 2013 - 18. Oktober 2013 ; [anlässlich der Ausstellung ""Ikone Karl Marx. Kultbilder und Bilderkult""] / Elisabeth Dühr (Hg.). [Autoren Beatrix Bouvier ... Übers. Dimitri Bartashevich ...]","Dühr, Elisabeth [Herausgeber]; Bouvier, Beatrix [Mitwirkender]",2013
In Marx's laboratory : critical interpretations of the Grundrisse / ed. by Riccardo Bellofiore ...,"Bellofiore, Riccardo [Herausgeber]; Starosta, Guido [Mitwirkender]; Thomas, Peter D. [Mitwirkender]",2013
[Marx] ; Kapitał 1.1 : rezultaty bezpośredniego procesu produkcji / Karol Marks ; przełożył Mikołaj Ratajczak ; przedmowa do polskiego wydania Antonio Negri,"Marx, Karl [Verfasser]; Ratajczak, Mikołaj (1986-) [Mitwirkender]; Negri, Antonio (1933-) [Mitwirkender]",2013
"Kapital und Arbeit : ""Das Kapital"" in einer handlichen Zusammenfassung. Von Marx und Engels selbst revidiert und überarbeitet / Johann Most","Most, Johann [Verfasser]; Marx, Karl [Mitwirkender]; Friedrich, Engels [Mitwirkender]",2013
Kapital und Politik / Karl Marx,"Marx, Karl [Verfasser]",2013
Boken 1. Kapitalets produktionsprocess / övers.: Ivan Bohman. Inledning: Mats Lindberg,"Bohman, Ivan [Übersetzer]",2013
Karl Marx / Ansgar Lorenz/Reiner Ruffing,"Lorenz, Ansgar [Mitwirkender]; Ruffing, Reiner [Mitwirkender]",2013
Karl Marx / Nicolas Tandler,"Tandler, Nicolas [Verfasser]",2013
Karl Marx - Perspektiven der Gesellschaftskritik / Rahel Jaeggi/Daniel Loick (Hg.),"Jaeggi, Rahel [Herausgeber]; Loick, Daniel [Herausgeber]",2013
"[Die Geister, die er rief] ; Karl Marx : an intellectual biography / Rolf Hosfeld ; translated by Bernard Heise","Hosfeld, Rolf [Verfasser]",2013
Karl Marx : Sein Leben und sein Jahrhundert / Jonathan Sperber,"Sperber, Jonathan [Verfasser]; Atzert, Thomas [Übersetzer]; Griese, Friedrich [Übersetzer]; Siber, Karl Heinz [Übersetzer]",2013
Karl Marx : životopis intelektuála / Rolf Hosfeld. [Z německého orig. přel. Zuzana Adamová],"Hosfeld, Rolf [Verfasser]",2013
Karl Marx und die Philosophie der Wirtschaft : Bestandsaufnahme - Überprüfung - Neubewertung / Thomas Petersen/Malte Faber,"Petersen, Thomas [Verfasser]; Faber, Malte [Verfasser]",2013
"Karl Marx zum Anfassen : Greifbares, Verständliches und Verstehenswertes von und über einen Denker","Marx, Karl [Mitwirkender]",2013
Karl Marx: Das Kapital : eine Einführung  / Michael Berger,"Berger, Michael [Verfasser]; Marx, Karl",2013
"Karl Marx, dialettica e memoria / Guglielmo Rinzivillo","Rinzivillo, Guglielmo [Verfasser]",2013
Kritik der politischen Ökonomie : eine Einführung / Michael Heinrich,"Heinrich, Michael [Verfasser]",2013
[Kritik der politischen Ökonomie] ; Kritika politične ekonomije : uvod / Michael Heinrich ; prevedla Mojca Dobnikar,"Heinrich, Michael [Verfasser]",2013
La loi sur les vols de bois / Karl Marx ; [traduction de l'allemand de Jules Molitor],"Marx, Karl,, 1818-1883 [Verfasser]; Molitor, Jules. [Übersetzer]",2013
"La magnifica illusione : Marx tra formule, dialettica e profezie / Aldo Giovanni Ricci","Ricci, Aldo G. [Verfasser]",2013
"La sagrada familia, o crítica de la crítica crítica contra Bruno Bauer y consortes / Karl Marx y Friedrich Engels. Prólogo de Franz Mehring. Versión castellana de Carlos Liacho","Marx, Karl [Verfasser]; Engels, Friedrich [Verfasser]; Liacho, Carlos [Mitwirkender]",2013
L' altra strada : per uscire dall'impasse teorica / Gianfranco La Grassa,"La Grassa, Gianfranco [Verfasser]",2013
Lettres d'amour et de combat / Karl et Jenny Marx ; traduit de l'allemand et présenté par Jacques-Olivier Bégot,"Marx, Karl 1818-1883 [Verfasser]; Marx, Jenny 1814-1881 [Verfasser]; Bégot, Jacques-Olivier [Übersetzer]",2013
Lohnarbeit und Kapital / Karl Marx,"Marx, Karl [Verfasser]",2013
"L' opium du peuple : introduction de ""Contribution à la critique de la philosophie du droit"" de Hegel / Karl Marx. Éd. établie, annoté et postfacée par Cyril Morana. Trad. de l'allemand par Jules Molitor","Marx, Karl [Verfasser]",2013
"Manifest na komunističeskata partija : publikuvan prez fevruari 1848 ; proletarii ot vsički stran, cʺedinjavajte se! / predgovori i priloženija : K. Marks ; F. Engels. [Prevod, uvodna studia]","Marx, Karl [Verfasser]; Engels, Friedrich [Verfasser]",2013
"Manifiesto del Partido Comunista / K. Marx y F. Engels ; traducción, Alaric Dukkas","Marx, Karl, 1818-1883 [Verfasser]; Engels, Friedrich, 1820-1895 [Mitwirkender]; Dukkas, Alaric [Mitwirkender]",2013
"[Manifest der Kommunistischen Partei. Español] ; Manifiesto del Partido Comunista / Carlos Marx, Federico Engels ; [traducción, Wenceslao Roces]","Marx, Karl, 1818-1883 [Verfasser]; Engels, Friedrich, 1820-1895 [Verfasser]",2013
[Marx] ; Manuscritos de economía y filosofía / Karl Marx,"Marx, Karl [Verfasser]",2013
Marukusu shihonron no shikō = Karl Heinrich Marx / Kumano Sumihiko,"Kumano, Sumihiko [Verfasser]",2013
Marx / Corinne Maier ; Anne Simon. Aus dem Franz. von Anja Kootz,"Maier, Corinne [Mitwirkender]; Simon, Anne [Mitwirkender]",2013
Marx - Leben und Werk / Ferdinand Tönnies. Hrsg. von Arno Bammé,"Tönnies, Ferdinand [Verfasser]; Bammé, Arno [Herausgeber]",2013
"Marx : une biographie dessinée / Corinne Maier, Anne Simon","Maier, Corinne [Verfasser]; Simon, Anne [Künstler]",2013
Marx dalla totalità alla moltitudine (1841-1843) / Ernesto Screpanti,"Screpanti, Ernesto [Verfasser]",2013
Marx esencial : los filósofos se han limitado a interpretar el mundo de diversas maneras ; de lo que se trata es de transformarlo / introd. y antología por Costantino García Noval,"Marx, Karl [Verfasser]; García Noval, Constantino [Herausgeber]",2013
Marx und Bakunin : ein Beitrag zur Geschichte der internationalen Arbeiterassoziation / Fritz Brupbacher. Mit einer Einl. von Philippe Kellermann. Hrsg. von Jochen Schmück,"Brupbacher, Fritz [Verfasser]; Schmück, Jochen [Herausgeber]",2013
"Marx und die Philosophie : wissenschaftlicher Realismus, ethischer Perfektionismus und kritische Sozialtheorie / Urs Lindner","Lindner, Urs [Verfasser]",2013
"Marx, Lacan: l'acte révolutionnaire et l'acte analytique : colloque de Cerisy ; [... issu des participations au Colloque Marx, Lacan, l' Acte Révolutionnaire et l'Acte Analytique, qui s'est tenu du 3 au 13 août 2011 au château de Cerisy-La-Salle] / sous la dir. de Silvia Lippi et Patrick Landman","Lippi, Silvia [Herausgeber]",2013
Marx! : maailma tarvitsee remonttia / Aki Nummelin ; kuvitus Ensio Mustonen,"Nummelin, Aki [Verfasser]",2013
"Marx’ Philosophie / Étienne Balibar. Mit einem Nachw. des Autors zur neuen Ausgabe, übers. und eingeleitet von Frieder Otto Wolf","Balibar, Étienne [Verfasser]",2013
"Metamorphosen des Kapitals : kapitalistische Vergesellschaftung und Perspektiven einer kritischen Sozialwissenschaft nach Marx, Foucault und Bourdieu / Tino Heim","Heim, Tino [Verfasser]",2013
"Nach Marx : Philosophie, Kritik, Praxis / hrsg. von Rahel Jaeggi und Daniel Loick","Jaeggi, Rahel [Herausgeber]; Loick, Daniel [Herausgeber]",2013
"Nach Marx : Philosophie, Kritik, Praxis","Loick, Daniel [Herausgeber]; Jaeggi, Rahel [Herausgeber]",2013
Neue Marx-Lektüre : zur Kritik sozialwissenschaftlicher Logik / Helmut Reichelt,"Reichelt, Helmut [Verfasser]",2013
"Nom de pays, Karl / Sophie Schulze","Schulze, Sophie [Verfasser]",2013
Osa 1. Ensimmäinen kirja : pääoman tuotantoprosessi / painettavaksi toimittanut Friedrich Engels. [Suomennos: O. V. Louhivuori ...],,2013
[Marx] ; Pääoma : poliittisen taloustieteen arvostelua / Karl Marx,"Marx, Karl [Verfasser]",2013
"Propriété et expropriations : des coopératives à l'autogestion généralisée / Karl Marx, Friedrich Engels ; Introduction par Pierre Cours-Salies et Pierre Zarka","Marx, Karl 1818-1883 [Verfasser]; Engels, Friedrich 1861-1941 [Mitwirkender]",2013
Prüfstein Marx : zu Edition und Rezeption eines Klassikers / hrsg. von Matthias Steinbach und Michael Ploenus. Unter Mitarb. von Benedikt Einert,"Steinbach, Matthias [Herausgeber]; Ploenus, Michael [Herausgeber]; Einert, Benedikt [Mitwirkender]",2013
"Pseudonatur und Kritik : Freud, Marx und die Gegenwart / Helmut Dahmer","Dahmer, Helmut [Verfasser]",2013
"Rolf Becker liest das Kommunistische Manifest : ""Ein Gespenst geht um in Europa ..."" ; Live-Mitschnitt der Veranstaltung am 3. März 2013 Heimathafen Neukölln (Berlin)","Becker, Rolf [Mitwirkender]; Engels, Friedrich [Mitwirkender]; Marx, Karl",2013
"""Ronkyū"" K. Marukusu cho, F. Engerusu hen ""shihonron keizaigaku no hihan"" (zen 3-bu) : sono rironteki, taikeiteki mikansei no kaimei to sono kansei no tame ni / Tanaka Kikuji cho","Tanaka, Kikuji [Verfasser]",2013
"Társadalmi rétegződés olvasókönyv / Karl Marx, Ralf Dahrendorf, Max Weber.","Marx, Karl. [Verfasser]; Dahrendorf, Ralf. [Sonstige]; Weber, Max. [Sonstige]",2013
"The Communist manifesto / Karl Marx ; prefaces by Marx and Engels ; annotated text, sources and backgrounds, the Communist manifesto in the history of Marxism, interpretation, edited by Frederic L. Bender","Marx, Karl [Verfasser]; Engels, Friedrich [Mitwirkender]; Bender, Frederic L. [Mitwirkender]",2013
Vom Kopf auf die Füße? : zur Hegelkritik des jungen Marx oder das Problem einer dialektisch-materialistischen Wissenschaftsmethode / Sahra Wagenknecht,"Wagenknecht, Sahra [Verfasser]",2013
Vom Kopf auf die Füße? : Zur Hegelkritik des jungen Marx oder Das Problem einer dialektisch-materialistischen Wissenschaftsmethode / Sahra Wagenknecht,"Wagenknecht, Sahra [Verfasser]",2013
Bd. 1. Frühe Schriften. - Teil 1,,2013
Bd. 2. Frühe Schriften. - Teil 2,,2013
Bd. 3. Politische Schriften,,2013
Bd. 4. Ökonomische Schriften. - Teil 1,,2013
Bd. 5. Ökonomische Schriften. - Teil 2,,2013
Bd. 6. Ökonomische Schriften. - Teil 3,,2013
Zum Wirken von Marx und Engels und zur Editionsgeschichte ihrer Werke / [Hrsg. und Red.: Carl-Erich Vollgraf ...],"Vollgraf, Carl-Erich [Herausgeber]; Sperl, Richard Herausgeber]; [Hecker, Rolf [Herausgeber]",2013
Altersabhängige Makuladegeneration,"Marx, Karl-Uwe [Mitwirkender]",2013
Das Sicca-Syndrom,"Marx, Karl-Uwe [Sonstige]",2013
"A guide to Marx's Capital, vols I-III / Kenneth Smith","Smith, Kenneth [Verfasser]",2012
A lezione da Marx : nuove interpretazioni / Stefano Petrucciani,"Petrucciani, Stefano [Verfasser]",2012
Agire in comune : antropologia e politica nell'ultimo Marx / Luca Basso,"Basso, Luca [Verfasser]",2012
Aliénation et émancipation précédé de Urgence de communisme suivi de Karl Marx: 82 textes du Capital sur l'aliénation / Lucien Sève,"Sève, Lucien [Mitwirkender]",2012
Am Ende : postphilosophisches Denken ; Heidegger - Marx und die Occupy-Bewegung / Ingo Zimmermann,"Zimmermann, Ingo [Verfasser]",2012
An introduction to the three volumes of Karl Marx's Capital / by Michael Heinrich. Transl. by Alexander Locascio,"Heinrich, Michael [Verfasser]",2012
"Arbeit in der Moderne : Ein <Emphasis Type=""Italic"">dialogue imaginaire</Emphasis> zwischen Karl Marx und Hannah Arendt",,2012
[Die Klassenkämpfe in Frankreich 1848 bis 1850] ; As lutas de classes na França : de 1848 a 1850 / Karl Marx ; tradução Nélio Schneider,"Marx, Karl [Verfasser]; Schneider, Nélio [Übersetzer]",2012
"Capitalisme, travail et émancipation chez Marx / Richard Sobel. Publie avec le soutien du Centre Lillois dÉtudes et de Recherches Sociologiques et Écomomiques (CLERSE - Université de Lille 1) et de l'Agence Nationale de la Recherche","Sobel, Richard [Verfasser]",2012
Das Elend der Philosophie / Karl Marx,"Marx, Karl [Verfasser]",2012
Das Kapital / Karl Marx,"Marx, Karl [Verfasser]",2012
Das Kapital : für Anfängerinnen und Anfänger ; 40 Jahre Links / von Jari Banas.,"Banas, Jari [Verfasser]",2012
»Das Kapital« politisch lesen : [eine alternative Interpretation des Marxschen Hauptwerks] / Harry Cleaver. Übers. aus dem amerikan. Engl. von Renate Nahar. Hrsg. von Martin Birkner,"Cleaver, Harry [Verfasser]; Nahar, Renate [Übersetzer]",2012
Das Kommunistische Manifest / Karl Marx ; Friedrich Engels,"Marx, Karl Verfasser]; Engels, Friedrich [Verfasser]; Becker, Rolf [Mitwirkender]; Fülberth, Hermann [Mitwirkender]; [Haug, Wolfgang Fritz [Mitwirkender]; Hobsbawm, Eric J. [Mitwirkender]",2012
"Das kommunistische Manifest von Karl Marx und Friedrich Engels : Einführung, Text, Kommentar / Gareth Stedman Jones. Aus dem Engl. von Catherine Davies","Stedman Jones, Gareth [Verfasser]; Marx, Karl; Engels, Friedrich",2012
Das Manifest / Karl Marx ; Friedrich Engels,"Marx, Karl [Verfasser]; Engels, Friedrich [Verfasser]",2012
Das revolutionäre Spanien / Karl Marx,"Marx, Karl [Verfasser]",2012
David Rikardo i Karl Marks v ich obščestvenno-ėkonomičeskich issledovanijach / N. I. Ziber,"Ziber, Nikolaj I. [Verfasser]",2012
Demokratie gegen den Staat : Marx und das machiavellische Moment / Miguel Abensour,"Abensour, Miguel [Verfasser]; Hemminger, Andrea [Übersetzer]",2012
Demokratie gegen den Staat : Marx und der machiavellistische Moment / Miguel Abensour. Aus dem Franz. von Andrea Hemminger,"Abensour, Miguel [Verfasser]; Hemminger, Andrea [Übersetzer]",2012
Der achtzehnte Brumaire des Louis Bonaparte / Karl Marx,"Marx, Karl [Verfasser]",2012
Der Bürgerkrieg in Frankreich / Karl Marx,"Marx, Karl [Verfasser]",2012
Der Einzelne und das Ganze : zur Kritik der Marxschen Ökonomie / Adolf Dresen. Hrsg. von Friedrich Dieckmann,"Dresen, Adolf [Mitwirkender]; Dieckmann, Friedrich [Herausgeber]",2012
Der Einzelne und das Ganze : Zur Kritik der Marxschen Ökonomie / Maik Hamburger ; Adolf Dresen,"Hamburger, Maik Verfasser]; [Dresen, Adolf [Verfasser]; Dieckmann, Friedrich [Herausgeber]; Claus, Carlfriedrich [Illustrator]",2012
Dialectics and contradiction / Rhie Joosung,"Yi, Chu-sŏng [Verfasser]",2012
Dialectics of human nature in Marx's philosophy / Mehmet Tabak,"Tabak, Mehmet [Verfasser]",2012
Die deutsche Ideologie / Karl Marx ; Friedrich Engels,"Marx, Karl [Verfasser]; Engels, Friedrich [Verfasser]",2012
"Die Enteigneten : Karl Marx, die Holzdiebe und das Recht der Armen / Daniel Bensai͏̈d. Aus dem Franz. von Roland Holst","Bensaïd, Daniel [Verfasser]",2012
"Die Frühschriften : Von 1837 bis zum ""Manifest der Kommunistischen Partei"" 1848 / Karl Marx","Marx, Karl [Verfasser]",2012
Die heilige Familie oder Kritik der kritischen Kritik / Karl Marx,"Marx, Karl [Verfasser]",2012
Die heilige Familie oder Kritik der kritischen Kritik : Erweiterte Ausgabe / Karl Marx ; Friedrich Engels,"Marx, Karl [Verfasser]; Engels, Friedrich [Verfasser]",2012
Die Klassenkämpfe in Frankreich 1848 - 1850 / Karl Marx,"Marx, Karl [Verfasser]",2012
Die Marxsche Vision : Anspruch – Scheitern – historisches Schicksal ; theoriegeschichtliche Reflexionen / Wolfgang Schneider,"Schneider, Wolfgang [Verfasser]",2012
Die Phänomenologie des Widergeistes : Eine anerkennungstheoretische Deutung von Marx' normativer Kritik am Kapitalismus im Kapital / Volkan Çidam,"Çidam, Volkan [Verfasser]",2012
Die Phänomenologie des Widergeistes : eine anerkennungstheoretische Deutung von Marx' normativer Kritik am Kapitalismus im Kapital / Volkan Çıdam,"Çıdam, Volkan [Verfasser]",2012
"Diferencia entre la filosofía de la naturaleza en Demócrito y en Epicuro y otros escritos / Karl Marx. Trad., presentación y notas de Miguel Candel","Marx, Karl [Verfasser]; Candel, Miguel [Herausgeber]",2012
"Dr. Karl Marx. Vom Studium zur Promotion - Bonn, Berlin, Jena : Begleitbuch zur gleichnamigen Ausstellung des StadtMuseum Bonn in Kooperation mit dem Archiv der Friedrich-Schiller-Universität Jena [im Ernst-Moritz-Arndt-Haus, Bonn, 14. November 2012 bis 3. Februar 2013] = Dr. Karl Marx. From studies to doctorate - Bonn, Berlin, Jena / hrsg. von Ingrid Bodsch. Bearb. und mit Beitr. von Joachim Bauer ... Mit kurzen Zusammenfassungen in engl. und chines. von Feng Yun ...","Bodsch, Ingrid [Herausgeber]; Bauer, Joachim [Mitwirkender]; Dicke, Klaus [Mitwirkender]; Hartleb, Margit Mitwirkender]; [Pester, Thomas [Mitwirkender]; Seifert, Rita [Mitwirkender]; Henninger, Thomas [Mitwirkender]; Yun, Feng [Mitwirkender]; Jian, Ma [Mitwirkender]",2012
Einführung in die Theorien von Karl Marx / Marco Iorio,"Iorio, Marco [Verfasser]",2012
Einführung in die Theorien von Karl Marx / Marco Iorio,"Iorio, Marco [Verfasser]",2012
El manifest comunista / K. Marx i F. Engels ; traducció: Grup de Traductors de la Fundació F. Engels,"Marx, Karl [Verfasser]; Engels, Friedrich [Verfasser]",2012
El manifiesto comunista / Karl Marx ; Friedrich Engels. Ilustraciones de Fernando Vicente. Trad. de Jacobo Muñoz,"Marx, Karl [Verfasser]; Engels, Friedrich [Verfasser]; Muñoz, Jacobo [Übersetzer]",2012
"Entfremdung : anthropologisch basierte Staatslehre bei Rousseau, Hegel und Marx als Erblast und Element sozialistischer Theorie der Zukunft / von Friedrich Müller","Müller, Friedrich [Verfasser]",2012
"Entfremdung. : Anthropologisch basierte Staatslehre bei Rousseau, Hegel und Marx als Erblast und Element sozialistischer Theorie der Zukunft. / Friedrich Müller","Müller, Friedrich [Verfasser]",2012
Entretien avec Karl Marx / Henri Pena-Ruiz,"Pena-Ruiz, Henri [Verfasser]",2012
"Escritos sobre materialismo histórico / Karl Marx. Selección, introd. y notas de César Rendueles","Marx, Karl [Verfasser]; Rendueles, César [Herausgeber]",2012
"Filosofia e capitalismo : Hegel, Marx e le teorie contemporanee / Giorgio Cesarale","Cesarale, Giorgio [Verfasser]",2012
"Fransa'da sınıf mücadeleleri : 1848-1850 / Karl Marx ; Almanca'dan çeviren, Erkin Özalp.","Marx, Karl,, 1818-1883 [Verfasser]; Özalp, Erkin. [Übersetzer]",2012
"Freedom after the critique of foundations : Marx, liberalism, Castoriadis, and agonistic autonomy / Alexandros Kioupkiolis","Kiupkiolēs, Alexandros [Verfasser]",2012
"Abt. 2, Das Kapital und Vorarbeiten; Bd. 4. Ökonomische Manuskripte 1863 - 1867 / Karl Marx; Apparat.; Teil 2. / Bearb. von Manfred Müller (Leiter) ...","Müller, Manfred [Herausgeber]; Jungnickel, Jürgen [Herausgeber]; Lietz, Barbara [Herausgeber]; Sander, Christel [Herausgeber]; Schnickmann, Artur [Herausgeber]",2012
"Abt. 2, Das Kapital und Vorarbeiten; Bd. 4. Ökonomische Manuskripte 1863 - 1868 / Karl Marx; Apparat.; Teil 3. / Bearb. von Carl-Erich Vollgraf. Unter Mitw. von Larisa Mis'kevič","Vollgraf, Carl-Erich [Mitwirkender]",2012
"Abt. 2, Das Kapital und Vorarbeiten; Bd. 4. Ökonomische Manuskripte 1863 - 1867 / Karl Marx; Text.; Teil 2. / Bearb. von Manfred Müller (Leiter) ...","Müller, Manfred [Herausgeber]",2012
"Abt. 2, Das Kapital und Vorarbeiten; Bd. 4. Ökonomische Manuskripte 1863 - 1868 / Karl Marx; Text.; Teil 3. / Bearb. von Carl-Erich Vollgraf. Unter Mitw. von Larisa Mis'kevič","Vollgraf, Carl-Erich [Mitwirkender]",2012
Geschichte des Lebens : Der Lebenslauf von Karl Marx / Karl Marx,"Marx, Karl [Verfasser]; Spitzley, Alfred [Mitwirkender]",2012
Vol. 2,,2012
[Marx] ; Gründrisse : lineamenti fondamentali della critica dell'economia politica / Karl Marx,"Marx, Karl [Verfasser]",2012
Hegel's undiscovered thesis-antithesis-synthesis dialectics : what only Marx and Tillich understood / Leonard F. Wheat,"Wheat, Leonard F. [Verfasser]",2012
Isaak Ilʹjič Rubin : Marxforscher – Ökonom – Verbannter (1886 - 1937) / [Hrsg. und Red.: Carl-Erich Vollgraf ...],"Rubin, Isaak I. [Mitwirkender]; Vollgraf, Carl-Erich [Herausgeber]",2012
"Zvezek 1, Knjiga1. Produkcijski proces kapitala",,2012
"Kapital : kvintėssencija vsech tomov ""Kapitala"" v odnoj knige / K. Marks. Per. s nemeckogo S. Alekseeva. Sost., predisl. i pril. Ju. Borchardta","Marx, Karl [Verfasser]; Borchardt, Julian [Herausgeber]",2012
Kapitał. Rezultaty bezposredniego procesu produkcji / tł. Mikolaj Ratjczak,"Marx, Karl [Verfasser]",2012
Karl Marks : daty žizni i dejatelʹnosti 1818 - 1883 / pod red. akademika V. V. Adoratskogo,"Adoratskij, Vladimir V. [Herausgeber]",2012
Karl Marx / Jørn Loftager,"Loftager, Jørn [Verfasser]",2012
Karl Marx - neu gelesen : Der tote Hund beißt! / Barbara Sichtermann,"Sichtermann, Barbara Verfasser]; [Marx, Karl [Mitwirkender]",2012
Karl Marx : a world to win / William A. Pelz,"Pelz, William A. [Verfasser]",2012
Karl Marx : philosopher & revolutionary / by David Cates. Content consultant: Marc Blecher,"Cates, David [Verfasser]",2012
Karl Marx : sein Leben und sein Jahrhundert / Jonathan Sperber. Aus dem Engl. von Thomas Atzert ...,"Sperber, Jonathan [Verfasser]; Atzert, Thomas [Übersetzer]",2012
Karl Marx : Versuch über den Zusammenhang seiner Theorie / Andreas Arndt,"Arndt, Andreas [Verfasser]",2012
Karl Marx et l'histoire / Arnaud Tomès,"Tomès, Arnaud [Verfasser]",2012
Karl Marx für jedermann : Der erste Denker der Globalisierung / Bernd Ziesemer,"Ziesemer, Bernd [Verfasser]",2012
Karl Marx für jedermann : der erste Denker der Globalisierung / Bernd Ziesemer,"Ziesemer, Bernd [Verfasser]",2012
"Karl Marx, sa vie et son oeuvre / Ferdinand Tönnies. Présentation, trad. et notes de Sylvie Mesure","Tönnies, Ferdinand [Verfasser]",2012
"Karol Marks, Kapitał : współczesne interpretacje klasycznej ekonomii / Steve Shipside. [Przekł.: Wacław Sadkowski]","Shipside, Steve [Verfasser]",2012
Kyōsan shugisha sengen = Das kommunistische Manifest / [Kāru Marukusu. Kanezuka Sadafumi yaku. Karatani Kōjin ron],"Marx, Karl [Verfasser]; Kanezuka, Sadafumi [Mitwirkender]; Karatani, Kojin [Mitwirkender]",2012
La démocratie contre l'Etat : Marx et le moment machiavélien ; suivi de Démocratie sauvage et principe d'anarchie / Miguel Abensour,"Abensour, Miguel [Verfasser]",2012
La filosofia di Marx : studi critici / Giovanni Gentile. A cura di Caterina Genna,"Gentile, Giovanni [Verfasser]",2012
L' argent danse pour toi! / Karl Marx,"Marx, Karl [Verfasser]",2012
"Le Capital de Marx, son apport, son dépassement : au-delà de l'économie / Paul Boccara","Boccara, Paul [Verfasser]",2012
Le problème de l'aliénation : critique des expériences dépossessives de Marx à Lukács / Ousmane Sarr. Préf. de Stéphane Haber,"Sarr, Ousmane [Verfasser]",2012
Leggere Marx oggi / a cura di Paolo Granata e Roberto Pierri,"Granata, Paolo [Herausgeber]",2012
"Les hommes chez Marx : critique de la conception marxienne de l'histoire, du monde, et de l'homme ; universalisme contre marxisme, deux macro-théories comparées, deux systèmes de pensée contrastés / Karam Khella. Trad. de l'allemand par Jürgen Brankel","Khella, Karam [Verfasser]; Brankel, Jürgen [Übersetzer]",2012
